Year,Current,2022,2021
Market Capitalization,355,347,339
Market Cap Growth,-,2.32%,-
Enterprise Value,356,347,339
PE Ratio,34.30,27.28,38.58
PB Ratio,-29.72,-32.65,-17.51
P/FCF Ratio,-1032.61,-525.94,-314.36
P/OCF Ratio,-1032.61,-525.94,-314.36
EV/EBITDA Ratio,34.79,27.29,38.51
EV/EBIT Ratio,34.79,27.29,38.51
EV/FCF Ratio,-1033.43,-526.17,-313.83
Debt / Equity Ratio,-0.03,-0.02,-
Debt / EBITDA Ratio,0.03,0.02,-
Debt / FCF Ratio,-0.88,-0.30,-
Current Ratio,0.21,0.44,2.07
Return on Equity (ROE),-85.50%,-99.10%,-98.70%
Return on Assets (ROA),3.70%,4.60%,4.20%
Return on Capital (ROIC),3.70%,4.60%,4.20%
Earnings Yield,2.88%,3.67%,2.59%
FCF Yield,-0.10%,-0.19%,-0.32%
Buyback Yield / Dilution,-60.51%,-,
Total Shareholder Return,-60.51%,-,
