Year,Current,2022,2021
Market Capitalization,113,382,-
Enterprise Value,113,382,0
PE Ratio,516.25,430.85,-
PB Ratio,-34.18,-34.18,-
P/FCF Ratio,-322.48,-322.48,-
P/OCF Ratio,-322.48,-322.48,-
EV/EBITDA Ratio,65.77,223.12,-55.93
EV/EBIT Ratio,65.77,223.12,-55.93
EV/FCF Ratio,-322.15,-322.15,-
Debt / Equity Ratio,-,-,4.32
Debt / EBITDA Ratio,-,-,-55.93
Current Ratio,0.36,0.36,0
Return on Equity (ROE),-8.40%,-8.40%,-
Return on Assets (ROA),0.30%,0.30%,-
Return on Capital (ROIC),0.60%,0.60%,-
Earnings Yield,0.79%,0.23%,-
FCF Yield,-1.05%,-0.31%,-
Buyback Yield / Dilution,-1747.02%,-1747.02%,-
Total Shareholder Return,-1747.02%,-1747.02%,-
