Year,Current,2022,2021
Market Capitalization,125,390,376
Market Cap Growth,-,3.50%,-
Enterprise Value,125,389,376
PE Ratio,53.26,54.05,74.12
PB Ratio,-24.10,-24.10,-19.91
P/FCF Ratio,-600.32,-600.32,-228.08
P/OCF Ratio,-600.32,-600.32,-228.08
EV/EBITDA Ratio,17.36,54.02,73.95
EV/EBIT Ratio,17.36,54.02,73.95
EV/FCF Ratio,-599.99,-599.99,-227.56
Current Ratio,0.05,0.05,1.22
Return on Equity (ROE),-45.90%,-45.90%,-67.30%
Return on Assets (ROA),2.30%,2.30%,1.60%
Return on Capital (ROIC),2.30%,2.30%,1.60%
Earnings Yield,5.75%,1.85%,1.35%
FCF Yield,-0.52%,-0.17%,-0.44%
Buyback Yield / Dilution,-15.88%,-15.88%,-
Total Shareholder Return,-15.88%,-15.88%,-
