Year,Current,2022,2021
Market Capitalization,453,442,435
Market Cap Growth,-,1.50%,-
Enterprise Value,451,439,434
PE Ratio,59.71,56.12,177.15
PB Ratio,-38.35,-38.62,-24.72
P/FCF Ratio,-456.86,-444.04,-535.55
P/OCF Ratio,-456.86,-444.04,-535.55
EV/EBITDA Ratio,48.88,49.80,176.52
EV/EBIT Ratio,48.88,49.80,176.52
EV/FCF Ratio,-454.82,-441.91,-533.65
Current Ratio,1.15,2.22,10.39
Return on Equity (ROE),-61.40%,-61.80%,-26.20%
Return on Assets (ROA),2.00%,2.20%,1.40%
Return on Capital (ROIC),2.60%,2.50%,1.40%
Earnings Yield,1.63%,1.78%,0.56%
FCF Yield,-0.22%,-0.23%,-0.19%
Buyback Yield / Dilution,-94.78%,-,
Total Shareholder Return,-94.78%,-,
