Year,Current,2022,2021
Market Capitalization,206,559,546
Market Cap Growth,-,2.23%,-
Enterprise Value,206,558,547
PE Ratio,33.90,16.41,-55.97
PB Ratio,-9.03,-34.69,-12.35
P/FCF Ratio,-244.00,-1097.49,-298.29
P/OCF Ratio,-244.00,-1097.49,-298.29
EV/EBITDA Ratio,10.59,16.40,-56.07
EV/EBIT Ratio,10.59,16.40,-56.07
EV/FCF Ratio,-244.13,-1096.85,-298.82
Debt / Equity Ratio,-0.01,0.00,-0.04
Debt / EBITDA Ratio,0.02,0.00,-0.19
Debt / FCF Ratio,-0.39,-0.14,-1.02
Current Ratio,0.47,0.95,4.05
Return on Equity (ROE),-100.40%,-153.50%,52.00%
Return on Assets (ROA),6.10%,8.40%,-2.40%
Return on Capital (ROIC),6.20%,8.40%,-2.40%
Earnings Yield,9.45%,6.10%,-1.79%
FCF Yield,-0.40%,-0.09%,-0.34%
Buyback Yield / Dilution,39.17%,-7.76%,-273.29%
Total Shareholder Return,39.17%,-7.76%,-273.29%
