Year,Current,2022,2021
Market Capitalization,155,423,406
Market Cap Growth,-,4.17%,-
Enterprise Value,155,423,406
PE Ratio,45.22,45.26,-1132.65
PB Ratio,-25.38,-25.38,-18.58
P/FCF Ratio,-787.59,-787.59,-421.22
P/OCF Ratio,-787.59,-787.59,-421.22
EV/EBITDA Ratio,16.62,45.29,-1131.59
EV/EBIT Ratio,16.62,45.29,-1131.59
EV/FCF Ratio,-788.10,-788.10,-420.83
Debt / Equity Ratio,-0.03,-0.03,-
Debt / EBITDA Ratio,0.06,0.06,-
Debt / FCF Ratio,-0.98,-0.98,-
Current Ratio,0.14,0.14,1.54
Return on Equity (ROE),-59.00%,-59.00%,-
Return on Assets (ROA),3.00%,3.00%,-
Return on Capital (ROIC),3.10%,3.10%,-
Earnings Yield,6.03%,2.21%,-0.09%
FCF Yield,-0.35%,-0.13%,-0.24%
Buyback Yield / Dilution,-169.72%,-169.72%,-
Total Shareholder Return,-169.72%,-169.72%,-
