Year,Current,2022,2021
Market Capitalization,127,152,130
Market Cap Growth,-,16.92%,-
Enterprise Value,9,34,130
PE Ratio,-243.19,-243.19,-291595.51
PB Ratio,-30.39,-30.39,5284.46
P/FCF Ratio,-186.03,-186.03,-
P/OCF Ratio,-186.03,-186.03,-
EV/EBITDA Ratio,-81.45,-81.45,-291814.27
EV/EBIT Ratio,-81.45,-81.45,-291814.27
EV/FCF Ratio,-41.56,-41.56,-
Debt / Equity Ratio,-0.02,-0.02,4.98
Debt / EBITDA Ratio,-0.22,-0.22,-274.95
Debt / FCF Ratio,-0.11,-0.11,-
Current Ratio,23.62,23.62,1.08
Return on Equity (ROE),15.20%,15.20%,-
Return on Assets (ROA),-0.50%,-0.50%,-
Return on Capital (ROIC),-0.40%,-0.40%,-
Earnings Yield,-0.49%,-0.41%,-0.00%
FCF Yield,-0.64%,-0.54%,-
Buyback Yield / Dilution,-493.50%,-493.50%,-
Total Shareholder Return,-493.50%,-493.50%,-
