Year,Current,2022,2021
Market Capitalization,15,-,-
Enterprise Value,16,1,0
EV/EBITDA Ratio,-30.39,-30.39,-119.48
EV/EBIT Ratio,-30.39,-30.39,-119.48
EV/FCF Ratio,-253.95,-253.95,-857.36
Debt / Equity Ratio,-31.99,-31.99,-188.68
Debt / EBITDA Ratio,-33.91,-33.91,-120.92
Debt / FCF Ratio,-283.35,-283.35,-867.68
Current Ratio,0.10,0.10,0.01
Return on Equity (ROE),178.60%,178.60%,709.90%
Return on Assets (ROA),-3.70%,-3.70%,-0.60%
Return on Capital (ROIC),-4.90%,-4.90%,-1.00%
Earnings Yield,-0.23%,-,-
FCF Yield,-0.03%,-,-
