Year,Current,2022,2021
Market Capitalization,123,119,-
Enterprise Value,123,119,0
PE Ratio,-158.58,-158.58,-
PB Ratio,-37.46,-37.46,-
P/FCF Ratio,-90.31,-90.31,-
P/OCF Ratio,-90.31,-90.31,-
EV/EBITDA Ratio,-225.17,-225.17,-3.59
EV/EBIT Ratio,-225.17,-225.17,-3.59
EV/FCF Ratio,-90.35,-90.35,-0.57
Debt / Equity Ratio,-0.04,-0.04,0.79
Debt / EBITDA Ratio,-0.24,-0.24,-6.40
Debt / FCF Ratio,-0.10,-0.10,-1.02
Current Ratio,0.17,0.17,1.50
Return on Equity (ROE),31.40%,31.40%,-20.20%
Return on Assets (ROA),-0.80%,-0.80%,-6.30%
Return on Capital (ROIC),-0.60%,-0.60%,-17.20%
Earnings Yield,-0.61%,-0.63%,-
FCF Yield,-1.07%,-1.11%,-
Buyback Yield / Dilution,-320.66%,-320.66%,-
Total Shareholder Return,-320.66%,-320.66%,-
