Year,Current,2022,2021
Market Capitalization,218,214,208
Market Cap Growth,-,3.11%,-
Enterprise Value,216,214,207
PE Ratio,144.57,36.98,55.69
PB Ratio,-27.73,-36.39,-18.64
P/FCF Ratio,-207.12,-331.84,-213.53
P/OCF Ratio,-207.12,-331.84,-213.53
EV/EBITDA Ratio,85.08,33.88,55.46
EV/EBIT Ratio,85.08,33.88,55.46
EV/FCF Ratio,-205.42,-331.54,-212.66
Current Ratio,0.85,0.34,2.65
Return on Equity (ROE),-22.90%,-83.20%,-86.60%
Return on Assets (ROA),0.90%,3.30%,3.00%
Return on Capital (ROIC),1.50%,3.60%,3.10%
Earnings Yield,0.72%,2.70%,1.80%
FCF Yield,-0.48%,-0.30%,-0.47%
Buyback Yield / Dilution,-44.63%,-,
Total Shareholder Return,-44.63%,-,
