Year,Current,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012 - 2010
Market Capitalization,245,269,570,338,331,284,307,301,200,201,428,Upgrade
Market Cap Growth,-,-52.74%,68.26%,2.22%,16.77%,-7.62%,2.05%,50.55%,-0.84%,-52.92%,107.08%,Upgrade
Enterprise Value,"1,469","1,520","1,548","1,058","1,102",885,851,778,590,537,787,Upgrade
PE Ratio,7.27,5.26,6.42,12.66,7.40,8.02,10.24,12.52,8.55,13.61,14.86,Upgrade
PS Ratio,0.47,0.53,1.33,0.91,0.93,0.93,1.13,1.25,0.92,0.98,2.51,Upgrade
PB Ratio,0.77,0.87,2.01,1.24,1.09,1.02,1.28,1.45,0.97,1.13,2.66,Upgrade
P/FCF Ratio,1.09,1.23,3.07,2.10,2.17,2.01,2.76,3.18,2.50,2.44,6.25,Upgrade
P/OCF Ratio,1.06,1.20,3.01,2.05,2.09,1.94,2.66,3.00,2.40,2.35,5.89,Upgrade
EV/Sales Ratio,2.82,3.00,3.61,2.83,3.10,2.88,3.13,3.23,2.72,2.62,4.61,Upgrade
EV/EBITDA Ratio,13.78,13.54,9.96,12.15,10.02,10.04,11.91,11.90,10.13,12.56,12.32,Upgrade
EV/EBIT Ratio,15.79,15.27,10.76,14.34,11.12,11.15,13.27,13.21,10.86,13.81,13.02,Upgrade
EV/FCF Ratio,6.53,6.96,8.35,6.57,7.23,6.28,7.66,8.23,7.37,6.51,11.49,Upgrade
Debt / Equity Ratio,4.29,4.48,3.99,2.91,2.73,2.33,2.37,2.36,1.99,1.91,2.25,Upgrade
Debt / EBITDA Ratio,12.75,12.32,7.25,9.09,7.52,7.39,7.92,7.49,7.01,7.98,5.68,Upgrade
Debt / FCF Ratio,6.04,6.33,6.08,4.91,5.43,4.62,5.09,5.18,5.10,4.14,5.30,Upgrade
Asset Turnover,0.32,0.32,0.34,0.35,0.34,0.35,0.36,0.36,0.38,0.40,0.35,Upgrade
Return on Equity (ROE),10.80%,16.90%,31.60%,10.10%,15.20%,13.40%,13.30%,12.00%,12.00%,8.60%,19.20%,Upgrade
Return on Assets (ROA),2.00%,3.20%,7.00%,2.50%,4.20%,4.00%,4.00%,3.60%,4.10%,2.90%,6.00%,Upgrade
Return on Capital (ROIC),3.30%,3.70%,6.90%,4.30%,5.70%,5.50%,5.20%,5.40%,5.90%,4.70%,7.60%,Upgrade
Earnings Yield,13.54%,19.03%,15.57%,7.90%,13.51%,12.46%,9.76%,7.99%,11.70%,7.35%,6.73%,Upgrade
FCF Yield,91.85%,81.16%,32.56%,47.58%,46.04%,49.70%,36.24%,31.43%,40.06%,40.96%,15.99%,Upgrade
Dividend Yield,4.73%,4.30%,1.78%,0.66%,-,-,-,-,-,-,-,Upgrade
Payout Ratio,33.40%,21.80%,10.70%,8.20%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,Upgrade
Buyback Yield / Dilution,3.99%,9.27%,4.50%,5.33%,2.53%,-2.50%,2.50%,7.56%,-0.95%,-0.44%,-7.62%,Upgrade
Total Shareholder Return,8.72%,13.58%,6.28%,5.99%,2.53%,-2.50%,2.50%,7.56%,-0.95%,-0.44%,-7.62%,Upgrade
