Year,Current,2022,2021
Market Capitalization,313,413,417
Market Cap Growth,-,-1.06%,-
Enterprise Value,313,413,417
PE Ratio,338.00,335.65,-1559.50
PB Ratio,-26.16,-26.16,-28.56
P/FCF Ratio,-412.43,-412.43,-564.56
P/OCF Ratio,-412.43,-412.43,-564.56
EV/EBITDA Ratio,167.47,220.72,-1558.08
EV/EBIT Ratio,167.47,220.72,-1558.08
EV/FCF Ratio,-412.06,-412.06,-564.05
Debt / Equity Ratio,-0.01,-0.01,-
Debt / EBITDA Ratio,0.11,0.11,-
Debt / FCF Ratio,-0.20,-0.20,-
Current Ratio,0.74,0.74,2.09
Return on Equity (ROE),-8.20%,-8.20%,3.70%
Return on Assets (ROA),0.50%,0.50%,-0.20%
Return on Capital (ROIC),0.80%,0.80%,-0.20%
Earnings Yield,0.39%,0.30%,-0.06%
FCF Yield,-0.32%,-0.24%,-0.18%
Buyback Yield / Dilution,-116.33%,-116.33%,-
Total Shareholder Return,-116.33%,-116.33%,-
