Year,Current,2022,2021
Market Capitalization,65,146,143
Market Cap Growth,-,2.22%,-
Enterprise Value,65,146,142
PE Ratio,26.88,28.25,-442.93
PB Ratio,-28.97,-26.78,-13.50
P/FCF Ratio,-117.26,-151.51,-356.99
P/OCF Ratio,-117.26,-151.51,-356.99
EV/EBITDA Ratio,14.14,28.28,-440.74
EV/EBIT Ratio,14.14,28.28,-440.74
EV/FCF Ratio,-117.79,-151.66,-355.21
Debt / Equity Ratio,-0.13,-0.05,-
Debt / EBITDA Ratio,0.15,0.05,-
Debt / FCF Ratio,-0.54,-0.26,-
Current Ratio,0.22,0.32,2.69
Return on Equity (ROE),-84.20%,-69.00%,226.30%
Return on Assets (ROA),10.90%,5.50%,-0.40%
Return on Capital (ROIC),11.20%,5.50%,-0.40%
Earnings Yield,7.05%,3.54%,-0.23%
FCF Yield,-1.93%,-0.66%,-0.28%
Buyback Yield / Dilution,74.65%,-53.05%,-
Total Shareholder Return,74.65%,-53.05%,-
