Year,Current,2022,2021
Market Capitalization,455,446,428
Market Cap Growth,-,4.13%,-
Enterprise Value,456,446,427
PE Ratio,24.56,24.09,35.25
PB Ratio,-27.89,-27.89,-14.52
P/FCF Ratio,-414.97,-414.97,-498.21
P/OCF Ratio,-414.97,-414.97,-498.21
EV/EBITDA Ratio,24.61,24.09,35.18
EV/EBIT Ratio,24.61,24.09,35.18
EV/FCF Ratio,-415.11,-415.11,-497.14
Debt / Equity Ratio,-0.05,-0.05,-
Debt / EBITDA Ratio,0.04,0.04,-
Debt / FCF Ratio,-0.70,-0.70,-
Current Ratio,0.39,0.39,1.82
Return on Equity (ROE),-111.40%,-111.40%,-164.90%
Return on Assets (ROA),5.20%,5.20%,13.60%
Return on Capital (ROIC),5.20%,5.20%,13.70%
Earnings Yield,4.07%,4.15%,2.84%
FCF Yield,-0.24%,-0.24%,-0.20%
Buyback Yield / Dilution,-122.38%,-122.38%,-
Total Shareholder Return,-122.38%,-122.38%,-
