Year,Current,2022,2021
Market Capitalization,544,443,313
Market Cap Growth,-,41.73%,-
Enterprise Value,544,443,312
PE Ratio,21.45,20.84,49.02
PB Ratio,-119.51,-205.40,-17.05
P/FCF Ratio,-759.00,-706.81,-350.33
P/OCF Ratio,-759.00,-706.81,-350.33
EV/EBITDA Ratio,25.60,20.83,48.87
EV/EBIT Ratio,25.60,20.83,48.87
EV/FCF Ratio,-758.85,-706.33,-349.29
Current Ratio,0.55,1.10,9.11
Return on Equity (ROE),-339.20%,-441.60%,-
Return on Assets (ROA),3.60%,6.00%,-
Return on Capital (ROIC),3.60%,6.00%,-
Earnings Yield,3.90%,4.80%,2.04%
FCF Yield,-0.12%,-0.14%,-0.29%
Buyback Yield / Dilution,-317.97%,-317.97%,-
Total Shareholder Return,-317.97%,-317.97%,-
