Year,Current,2022,2021
Market Capitalization,120,501,485
Market Cap Growth,-,3.30%,-
Enterprise Value,120,501,485
PE Ratio,36.29,36.44,153.85
PB Ratio,-29.02,-29.02,-18.04
P/FCF Ratio,-300.02,-300.02,-598.60
P/OCF Ratio,-300.02,-300.02,-598.60
EV/EBITDA Ratio,8.12,34.01,153.72
EV/EBIT Ratio,8.12,34.01,153.72
EV/FCF Ratio,-299.97,-299.97,-598.05
Current Ratio,0,0,0.20
Return on Equity (ROE),-73.60%,-73.60%,-22.60%
Return on Assets (ROA),3.40%,3.40%,0.80%
Return on Capital (ROIC),4.90%,4.90%,0.80%
Earnings Yield,11.49%,2.74%,0.65%
FCF Yield,-1.40%,-0.33%,-0.17%
Buyback Yield / Dilution,-6.59%,-6.59%,-
Total Shareholder Return,-6.59%,-6.59%,-
