Year,Current,2022,2021
Market Capitalization,157,152,128
Market Cap Growth,-,19.25%,-
Enterprise Value,157,152,127
PE Ratio,262.00,679.80,-1068.55
PB Ratio,-37.61,-37.61,-40.74
P/FCF Ratio,-208.69,-208.69,-393.48
P/OCF Ratio,-208.69,-208.69,-393.48
EV/EBITDA Ratio,294.02,286.16,-1061.76
EV/EBIT Ratio,294.02,286.16,-1061.76
EV/FCF Ratio,-208.57,-208.57,-390.98
Current Ratio,0.37,0.37,4.46
Return on Equity (ROE),-6.20%,-6.20%,-
Return on Assets (ROA),0.20%,0.20%,-
Return on Capital (ROIC),0.50%,0.50%,-
Earnings Yield,0.14%,0.15%,-0.09%
FCF Yield,-0.47%,-0.48%,-0.25%
Buyback Yield / Dilution,-1606.27%,-1606.27%,-
Total Shareholder Return,-1606.27%,-1606.27%,-
