Year,Current,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012 - 1995
Market Capitalization,"1,266","1,901","1,698",919,928,746,855,"1,060",562,490,465,Upgrade
Market Cap Growth,-,11.95%,84.87%,-1.00%,24.37%,-12.71%,-19.37%,88.61%,14.58%,5.49%,49.24%,Upgrade
Enterprise Value,"1,369","1,952",823,692,801,642,997,"1,178",589,570,546,Upgrade
PE Ratio,10.75,20.45,22.75,15.60,14.04,13.44,22.47,25.84,15.11,14.09,17.11,Upgrade
PS Ratio,3.85,6.09,7.15,5.42,5.34,4.75,5.87,7.73,4.41,3.98,4.24,Upgrade
PB Ratio,1.59,2.50,2.51,2.08,2.28,2.04,2.56,3.38,1.96,1.89,2.03,Upgrade
P/FCF Ratio,10.50,16.53,17.41,12.60,16.50,12.63,16.79,18.60,14.15,13.01,8.31,Upgrade
P/OCF Ratio,11.01,17.48,16.63,11.91,15.88,11.32,15.92,16.75,13.02,12.30,7.97,Upgrade
EV/Sales Ratio,4.16,6.25,3.46,4.08,4.61,4.09,6.85,8.59,4.62,4.62,4.98,Upgrade
EV/EBITDA Ratio,8.03,13.86,7.71,8.93,9.94,8.75,14.48,17.47,9.65,9.91,11.78,Upgrade
EV/EBIT Ratio,9.25,16.25,8.63,10.21,10.59,9.50,18.06,20.93,10.88,11.38,14.23,Upgrade
EV/FCF Ratio,11.36,16.97,8.44,9.49,14.24,10.86,19.59,20.67,14.82,15.12,9.76,Upgrade
Debt / Equity Ratio,0.53,0.29,0.13,0.21,0.30,0.26,0.84,0.53,0.46,0.59,0.66,Upgrade
Debt / EBITDA Ratio,2.47,1.55,0.80,1.18,1.52,1.29,4.09,2.46,2.14,2.67,3.28,Upgrade
Debt / FCF Ratio,3.49,1.90,0.88,1.25,2.18,1.60,5.53,2.91,3.29,4.08,2.72,Upgrade
Asset Turnover,0.04,0.04,0.04,0.04,0.05,0.05,0.05,0.05,0.05,0.05,0.05,Upgrade
Return on Equity (ROE),15.10%,12.40%,12.30%,13.90%,16.80%,15.80%,11.60%,13.40%,13.40%,14.00%,12.30%,Upgrade
Return on Assets (ROA),1.50%,1.20%,1.30%,1.40%,1.90%,1.70%,1.20%,1.40%,1.40%,1.40%,1.20%,Upgrade
Return on Capital (ROIC),2.00%,1.70%,1.80%,1.70%,2.20%,1.90%,1.70%,1.80%,2.00%,2.00%,1.60%,Upgrade
Earnings Yield,9.02%,4.89%,4.40%,6.41%,7.12%,7.44%,4.45%,3.87%,6.62%,7.10%,5.84%,Upgrade
FCF Yield,9.52%,6.05%,5.74%,7.94%,6.06%,7.92%,5.95%,5.38%,7.07%,7.69%,12.04%,Upgrade
Dividend Yield,2.76%,1.73%,1.63%,2.68%,2.56%,2.95%,2.15%,1.54%,2.56%,2.64%,2.54%,Upgrade
Payout Ratio,29.30%,35.20%,36.70%,41.40%,35.60%,39.20%,47.30%,39.00%,38.10%,36.90%,42.40%,Upgrade
Buyback Yield / Dilution,-6.84%,-14.97%,-10.49%,0.42%,0.34%,0.17%,-0.84%,-1.48%,-0.10%,-1.00%,-4.82%,Upgrade
Total Shareholder Return,-4.08%,-13.24%,-8.86%,3.10%,2.91%,3.12%,1.31%,0.06%,2.46%,1.64%,-2.29%,Upgrade
