Year,Current,2021,2020
Market Capitalization,76,252,218
Market Cap Growth,-,15.50%,-
Enterprise Value,76,252,215
PE Ratio,-19.70,101.24,-8452.59
PB Ratio,-5.75,-19.41,-13.98
P/FCF Ratio,-62.80,-121.05,339.77
P/OCF Ratio,-62.80,-121.05,339.77
EV/EBITDA Ratio,-25.05,101.08,-8341.50
EV/EBIT Ratio,-25.05,101.08,-8341.50
EV/FCF Ratio,-63.29,-120.86,335.31
Debt / Equity Ratio,-0.06,-,-0.01
Debt / EBITDA Ratio,-0.26,-,-8.86
Debt / FCF Ratio,-0.66,-,0.36
Current Ratio,0.08,0.19,2.41
Return on Equity (ROE),34.90%,-69.80%,-
Return on Assets (ROA),-5.80%,1.20%,-
Return on Capital (ROIC),-4.80%,1.20%,-
Earnings Yield,-7.00%,0.99%,-0.01%
FCF Yield,-2.19%,-0.83%,0.29%
Buyback Yield / Dilution,62.49%,-323.06%,-
Total Shareholder Return,62.49%,-323.06%,-
