Year,Current,2021,2020
Market Capitalization,49,163,-
Enterprise Value,41,35,-0
PE Ratio,211.20,-393.72,-
PB Ratio,-30.33,-43.17,-
P/FCF Ratio,-226.68,-233.59,-
P/OCF Ratio,-226.68,-233.59,-
EV/EBITDA Ratio,284.72,-84.24,0.00
EV/EBIT Ratio,284.72,-84.24,0.00
EV/FCF Ratio,-216.08,-49.98,0.00
Debt / Equity Ratio,-0.31,-0.13,-53.22
Debt / EBITDA Ratio,12.39,-1.21,-8.42
Debt / FCF Ratio,-2.29,-0.72,-9.99
Current Ratio,4.22,240.27,13.12
Return on Equity (ROE),-1.60%,21.90%,-
Return on Assets (ROA),0.10%,-0.60%,-
Return on Capital (ROIC),0.10%,-0.60%,-
Earnings Yield,0.15%,-0.25%,-
FCF Yield,-1.58%,-0.43%,-
Buyback Yield / Dilution,8.79%,-249.62%,-
Total Shareholder Return,8.79%,-249.62%,-
