Year,Current,2022,2021
Market Capitalization,58,158,156
Market Cap Growth,-,1.52%,-
Enterprise Value,57,158,155
PE Ratio,963.71,7685.73,-449.63
PB Ratio,-155.00,2763.96,122.55
P/FCF Ratio,-60.53,-223.40,-159.96
P/OCF Ratio,-60.53,-223.40,-159.96
EV/EBITDA Ratio,121.76,442.08,-440.71
EV/EBIT Ratio,121.76,442.08,-440.71
EV/FCF Ratio,-60.34,-222.74,-159.28
Debt / Equity Ratio,-0.96,6.11,-
Debt / EBITDA Ratio,0.74,0.98,-
Debt / FCF Ratio,-0.37,-0.49,-
Current Ratio,0.67,0.99,10.69
Return on Equity (ROE),23.30%,3.50%,-53.50%
Return on Assets (ROA),0.10%,0.00%,-0.50%
Return on Capital (ROIC),0.60%,0.30%,-0.50%
Earnings Yield,0.10%,0.01%,-0.22%
FCF Yield,-1.62%,-0.45%,-0.63%
Buyback Yield / Dilution,64.32%,-12.37%,-12.58%
Total Shareholder Return,64.32%,-12.37%,-12.58%
