Year,Current,2022,2021
Market Capitalization,213,207,186
Market Cap Growth,-,11.11%,-
Enterprise Value,212,206,185
PE Ratio,171.83,181.82,-1199.35
PB Ratio,-39.43,-39.43,-43.30
P/FCF Ratio,-171.04,-171.04,-567644.82
P/OCF Ratio,-171.04,-171.04,-567644.82
EV/EBITDA Ratio,132.88,129.26,-1188.69
EV/EBIT Ratio,132.88,129.26,-1188.69
EV/FCF Ratio,-170.40,-170.40,-562599.44
Debt / Equity Ratio,-,-,-0.04
Debt / EBITDA Ratio,-,-,-1.22
Debt / FCF Ratio,-,-,-578.62
Current Ratio,1.19,1.19,1.71
Return on Equity (ROE),-23.10%,-23.10%,-
Return on Assets (ROA),0.70%,0.70%,-
Return on Capital (ROIC),1.00%,1.00%,-
Earnings Yield,0.54%,0.55%,-0.08%
FCF Yield,-0.57%,-0.58%,-0.00%
Buyback Yield / Dilution,-375.62%,-375.62%,-
Total Shareholder Return,-375.62%,-375.62%,-
