Year,Current,2022,2021
Market Capitalization,283,275,266
Market Cap Growth,-,3.20%,-
Enterprise Value,283,275,266
PE Ratio,60.59,143.62,49.82
PB Ratio,-18.98,-18.38,-19.36
P/FCF Ratio,-941.67,-524.76,-244.61
P/OCF Ratio,-941.67,-524.76,-244.61
EV/EBITDA Ratio,60.67,143.75,49.77
EV/EBIT Ratio,60.67,143.75,49.77
EV/FCF Ratio,-942.64,-525.25,-244.36
Debt / Equity Ratio,-0.02,-0.02,-0.01
Debt / EBITDA Ratio,0.06,0.16,0.02
Debt / FCF Ratio,-1.01,-0.57,-0.08
Current Ratio,0.03,0.05,0.67
Return on Equity (ROE),-33.30%,-13.90%,-74.00%
Return on Assets (ROA),2.10%,0.90%,4.80%
Return on Capital (ROIC),2.10%,0.90%,4.90%
Earnings Yield,1.65%,0.70%,2.01%
FCF Yield,-0.11%,-0.19%,-0.41%
Buyback Yield / Dilution,-69.60%,-,
Total Shareholder Return,-69.60%,-,
