Year,Current,2022,2021
Market Capitalization,"15,631",852,403
Market Cap Growth,-,111.22%,-
Enterprise Value,"15,168",499,247
PE Ratio,-84.24,-124.16,-
PS Ratio,17.50,1.44,1.60
PB Ratio,6600.78,118.61,-0.36
P/FCF Ratio,634.82,-5.13,4.14
P/OCF Ratio,332.43,-5.75,3.68
EV/Sales Ratio,16.98,0.84,0.98
EV/EBITDA Ratio,-98.34,-570.53,54.95
EV/EBIT Ratio,-62.04,-72.66,-
EV/FCF Ratio,616.04,-3.00,2.53
Current Ratio,1.02,1.16,0.77
Asset Turnover,1.21,1.13,1.09
Return on Equity (ROE),-368.70%,1.40%,0.00%
Return on Assets (ROA),-2.70%,-1.30%,0.00%
Return on Capital (ROIC),8.30%,3.10%,0.00%
Earnings Yield,-0.13%,-0.81%,-
FCF Yield,0.16%,-19.50%,24.14%
Buyback Yield / Dilution,-780.31%,-741.65%,-
Total Shareholder Return,-780.31%,-741.65%,-
