Year,Current,2022,2021
Market Capitalization,84,349,337
Market Cap Growth,-,3.48%,-
Enterprise Value,85,350,337
PE Ratio,35.00,34.07,77.22
PB Ratio,-25.24,-25.24,-15.97
P/FCF Ratio,-318.68,-318.68,-277.50
P/OCF Ratio,-318.68,-318.68,-277.50
EV/EBITDA Ratio,7.87,32.43,77.14
EV/EBIT Ratio,7.87,32.43,77.14
EV/FCF Ratio,-319.37,-319.37,-277.23
Debt / Equity Ratio,-0.08,-0.08,-
Debt / EBITDA Ratio,0.10,0.10,-
Debt / FCF Ratio,-0.95,-0.95,-
Current Ratio,0.10,0.10,0.31
Return on Equity (ROE),-72.90%,-72.90%,-54.60%
Return on Assets (ROA),4.80%,4.80%,1.60%
Return on Capital (ROIC),5.20%,5.20%,1.60%
Earnings Yield,12.18%,2.94%,1.30%
FCF Yield,-1.30%,-0.31%,-0.36%
