Year,Current,2022,2021
Market Capitalization,46,45,57
Market Cap Growth,-,-21.02%,-
Enterprise Value,30,30,53
PE Ratio,-5.13,-5.13,-3.44
PS Ratio,4.27,4.26,3.37
PB Ratio,2.24,2.23,-24.30
P/FCF Ratio,-6.70,-6.70,-11.59
P/OCF Ratio,-9.14,-9.14,-58.42
EV/Sales Ratio,2.82,2.81,3.11
EV/EBITDA Ratio,-4.16,-4.16,-3.23
EV/EBIT Ratio,-3.38,-3.38,-3.17
EV/FCF Ratio,-4.41,-4.41,-10.68
Debt / Equity Ratio,0.02,0.02,-0.02
Debt / EBITDA Ratio,-0.06,-0.06,0.00
Debt / FCF Ratio,-0.06,-0.06,-0.01
Current Ratio,33.68,33.68,4.93
Asset Turnover,0.65,0.65,2.19
Return on Equity (ROE),-98.50%,-98.50%,1789.40%
Return on Assets (ROA),-54.20%,-54.20%,-214.60%
Return on Capital (ROIC),-117.20%,-117.20%,-448.10%
Earnings Yield,-19.47%,-19.50%,-29.09%
FCF Yield,-14.91%,-14.94%,-8.62%
Buyback Yield / Dilution,-1822.46%,-54.44%,-
Total Shareholder Return,-1822.46%,-54.44%,-
