Year,Current,2022,2021
Market Capitalization,362,352,304
Market Cap Growth,-,15.85%,-
Enterprise Value,362,352,303
PE Ratio,174.83,159.99,-443.48
PB Ratio,-36.39,-36.39,-34.07
P/FCF Ratio,-258.22,-258.22,-571.96
P/OCF Ratio,-258.22,-258.22,-571.96
EV/EBITDA Ratio,121.09,117.74,-442.17
EV/EBIT Ratio,121.09,117.74,-442.17
EV/FCF Ratio,-258.01,-258.01,-570.27
Current Ratio,0.47,0.47,2.17
Return on Equity (ROE),-23.40%,-23.40%,-
Return on Assets (ROA),0.80%,0.80%,-
Return on Capital (ROIC),1.10%,1.10%,-
Earnings Yield,0.61%,0.63%,-0.23%
FCF Yield,-0.38%,-0.39%,-0.17%
Buyback Yield / Dilution,49.26%,49.26%,-
Total Shareholder Return,49.26%,49.26%,-
