Year,Current,2022,2021
Market Capitalization,326,319,-
Enterprise Value,91,83,0
PE Ratio,5316.03,5316.03,-
PB Ratio,-46.03,-46.03,-
P/FCF Ratio,-804.61,-804.61,-
P/OCF Ratio,-804.61,-804.61,-
EV/EBITDA Ratio,127.98,117.72,-35.78
EV/EBIT Ratio,127.98,117.72,-35.78
EV/FCF Ratio,-210.32,-210.32,-353.05
Debt / Equity Ratio,-0.12,-0.12,5.57
Debt / EBITDA Ratio,1.14,1.14,-49.10
Debt / FCF Ratio,-2.04,-2.04,-484.50
Current Ratio,30.09,30.09,0.05
Return on Equity (ROE),-0.70%,-0.70%,-
Return on Capital (ROIC),0.30%,0.30%,-
Earnings Yield,0.02%,0.02%,-
FCF Yield,-0.12%,-0.12%,-
Buyback Yield / Dilution,-315.42%,-315.42%,-
Total Shareholder Return,-315.42%,-315.42%,-
