Year,Current,2022,2021
Market Capitalization,227,221,188
Market Cap Growth,-,17.06%,-
Enterprise Value,227,220,187
PE Ratio,1054.00,1392.70,-440.98
PB Ratio,-34.74,-34.74,-39.34
P/FCF Ratio,-154.44,-154.44,-297.50
P/OCF Ratio,-154.44,-154.44,-297.50
EV/EBITDA Ratio,369.87,358.98,-437.58
EV/EBIT Ratio,369.87,358.98,-437.58
EV/FCF Ratio,-154.28,-154.28,-295.20
Current Ratio,0.42,0.42,2.22
Return on Equity (ROE),-2.80%,-2.80%,-
Return on Assets (ROA),0.10%,0.10%,-
Return on Capital (ROIC),0.30%,0.30%,-
Earnings Yield,0.07%,0.07%,-0.23%
FCF Yield,-0.63%,-0.65%,-0.34%
Buyback Yield / Dilution,-227.24%,-227.24%,-
Total Shareholder Return,-227.24%,-227.24%,-
