Year,Current,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012 - 2009
Market Capitalization,"35,202","36,506","17,860","11,207","10,614","4,943","6,478","3,591","2,748","3,845","4,543",Upgrade
Market Cap Growth,-,104.40%,59.36%,5.59%,114.72%,-23.69%,80.40%,30.66%,-28.51%,-15.37%,101.25%,Upgrade
Enterprise Value,"23,624","31,900","29,460","23,361","12,703","6,496","7,994","4,870","3,895","16,695","15,533",Upgrade
PE Ratio,-27.04,-11.36,9.91,93.40,13.16,-117.58,10.52,8.91,20.43,22.85,6.89,Upgrade
PS Ratio,2.29,3.33,3.00,4.76,3.62,4.52,2.34,1.73,2.64,2.46,1.22,Upgrade
PB Ratio,4.36,5.50,4.71,7.84,5.73,3.59,4.43,4.30,4.23,2.15,1.72,Upgrade
P/FCF Ratio,3.98,9.63,16.79,-6.94,10.17,6.18,7.61,6.05,4.77,-10.15,4.02,Upgrade
P/OCF Ratio,3.98,9.63,16.79,-6.94,9.80,6.07,7.53,5.99,4.72,-10.31,4.00,Upgrade
EV/Sales Ratio,1.53,2.91,4.95,9.92,4.33,5.94,2.88,2.35,3.74,10.70,4.16,Upgrade
EV/EBITDA Ratio,-30.89,-8.95,11.34,59.14,14.57,43.23,7.79,8.76,16.52,43.60,18.26,Upgrade
EV/EBIT Ratio,-17.25,-7.67,11.46,62.13,15.63,48.11,7.93,9.07,20.36,49.41,19.51,Upgrade
EV/FCF Ratio,2.67,8.42,27.69,-14.46,12.18,8.12,9.39,8.21,6.76,-44.06,13.76,Upgrade
Debt / Equity Ratio,0.81,0.98,3.61,10.23,2.00,1.61,1.62,2.56,2.81,8.48,5.00,Upgrade
Debt / EBITDA Ratio,-8.22,-1.83,5.27,37.01,4.26,14.75,2.30,3.85,7.75,39.57,15.49,Upgrade
Debt / FCF Ratio,0.74,1.72,12.86,-9.05,3.56,2.77,2.78,3.60,3.17,-39.99,11.67,Upgrade
Asset Turnover,0.06,0.04,0.21,0.12,0.38,0.17,0.42,0.40,0.11,0.07,0.17,Upgrade
Return on Equity (ROE),-31.30%,-64.30%,67.10%,12.00%,51.10%,-2.80%,47.40%,57.70%,14.30%,7.70%,24.40%,Upgrade
Return on Assets (ROA),-0.50%,-1.30%,6.30%,0.60%,10.50%,-0.60%,9.30%,7.80%,1.40%,0.70%,3.00%,Upgrade
Return on Capital (ROIC),-0.60%,-1.70%,6.60%,1.30%,8.40%,1.70%,13.10%,8.50%,1.40%,1.00%,2.50%,Upgrade
Earnings Yield,-3.79%,-8.80%,10.09%,1.07%,7.60%,-0.85%,9.50%,11.22%,4.89%,4.38%,14.52%,Upgrade
FCF Yield,25.15%,10.38%,5.96%,-14.42%,9.83%,16.17%,13.14%,16.53%,20.98%,-9.85%,24.86%,Upgrade
Dividend Yield,2.58%,2.56%,2.78%,4.69%,3.97%,7.81%,5.50%,6.41%,12.36%,12.57%,12.37%,Upgrade
Payout Ratio,-50.00%,-28.70%,28.70%,525.00%,54.30%,-643.30%,59.30%,59.20%,321.30%,501.60%,97.30%,Upgrade
Buyback Yield / Dilution,0.39%,-147.13%,-4.00%,-8.98%,-4.40%,-3.82%,-4.67%,-6.19%,-11.54%,-9.24%,-9.78%,Upgrade
Total Shareholder Return,2.97%,-144.56%,-1.22%,-4.29%,-0.43%,3.98%,0.83%,0.21%,0.82%,3.33%,2.58%,Upgrade
