Year,Current,2022,2021
Market Capitalization,445,439,431
Market Cap Growth,-,1.70%,-
Enterprise Value,444,437,429
PE Ratio,-29.13,107.90,-44.02
PB Ratio,-9.74,-11.16,-11.18
P/FCF Ratio,-307.28,-511.48,-323.75
P/OCF Ratio,-307.28,-511.48,-323.75
EV/EBITDA Ratio,-29.08,107.49,-43.76
EV/EBIT Ratio,-29.08,107.49,-43.76
EV/FCF Ratio,-306.70,-509.58,-321.82
Current Ratio,0.18,0.38,6.40
Return on Equity (ROE),50.90%,-17.00%,53.20%
Return on Assets (ROA),-4.30%,1.20%,-3.70%
Return on Capital (ROIC),-4.40%,1.20%,-3.80%
Earnings Yield,-3.40%,0.93%,-2.27%
FCF Yield,-0.32%,-0.20%,-0.31%
Buyback Yield / Dilution,-51.87%,-,
Total Shareholder Return,-51.87%,-,
