Year,Current,2022,2021
Market Capitalization,322,314,311
Market Cap Growth,-,0.80%,-
Enterprise Value,322,314,311
PE Ratio,35.64,34.12,320.75
PB Ratio,-26.69,-26.69,-17.84
P/FCF Ratio,-737.75,-737.75,-321.64
P/OCF Ratio,-737.75,-737.75,-321.64
EV/EBITDA Ratio,34.97,34.12,320.33
EV/EBIT Ratio,34.97,34.12,320.33
EV/FCF Ratio,-737.80,-737.80,-321.21
Debt / Equity Ratio,0.00,0.00,-
Debt / EBITDA Ratio,0.00,0.00,-
Debt / FCF Ratio,-0.06,-0.06,-
Current Ratio,0.27,0.27,0.86
Return on Equity (ROE),-73.80%,-73.80%,-
Return on Assets (ROA),3.70%,3.70%,-
Return on Capital (ROIC),3.70%,3.70%,-
Earnings Yield,2.86%,2.93%,0.31%
FCF Yield,-0.13%,-0.14%,-0.31%
Buyback Yield / Dilution,-121.65%,-121.65%,-
Total Shareholder Return,-121.65%,-121.65%,-
