Year,Current,2022,2021
Market Capitalization,35,7,135
Market Cap Growth,-,-94.52%,-
Enterprise Value,35,7,135
PE Ratio,16.44,1.91,58.48
PB Ratio,-1.89,-1.89,-17.32
P/FCF Ratio,-71.67,-71.67,-98.71
P/OCF Ratio,-71.67,-71.67,-98.71
EV/EBITDA Ratio,9.07,1.89,58.35
EV/EBIT Ratio,9.07,1.89,58.35
EV/FCF Ratio,-70.92,-70.92,-98.50
Current Ratio,0.34,0.34,10.82
Return on Equity (ROE),-88.20%,-88.20%,-244.40%
Return on Assets (ROA),31.80%,31.80%,2.20%
Return on Capital (ROIC),33.60%,33.60%,2.20%
Earnings Yield,11.00%,52.33%,1.71%
FCF Yield,-0.29%,-1.40%,-1.01%
Buyback Yield / Dilution,43.80%,43.80%,-
Total Shareholder Return,43.80%,43.80%,-
