Year,Current,2022,2021
Market Capitalization,162,431,419
Market Cap Growth,-,2.98%,-
Enterprise Value,160,431,417
PE Ratio,79.46,56.44,-200.31
PB Ratio,-10.71,-31.25,-23.38
P/FCF Ratio,-74.42,-170.48,-326.50
P/OCF Ratio,-74.42,-170.48,-326.50
EV/EBITDA Ratio,21.10,48.78,-199.58
EV/EBIT Ratio,21.10,48.78,-199.58
EV/FCF Ratio,-73.50,-170.45,-325.31
Current Ratio,0.49,0.06,1.86
Return on Equity (ROE),-40.20%,-53.30%,30.70%
Return on Assets (ROA),2.10%,2.30%,-0.60%
Return on Capital (ROIC),2.80%,2.60%,-0.60%
Earnings Yield,3.51%,1.77%,-0.50%
FCF Yield,-1.33%,-0.59%,-0.31%
Buyback Yield / Dilution,16.19%,-18.44%,-
Total Shareholder Return,16.19%,-18.44%,-
