Year,Current,2022,2021
Market Capitalization,191,186,184
Market Cap Growth,-,0.81%,-
Enterprise Value,191,186,184
PE Ratio,31.78,31.28,350.16
PB Ratio,-28.40,-28.40,-16.43
P/FCF Ratio,-448.39,-448.39,-164.09
P/OCF Ratio,-448.39,-448.39,-164.09
EV/EBITDA Ratio,29.95,29.04,349.30
EV/EBIT Ratio,29.95,29.04,349.30
EV/FCF Ratio,-448.31,-448.31,-163.69
Current Ratio,0.15,0.15,0.92
Return on Equity (ROE),-78.50%,-78.50%,-8.70%
Return on Assets (ROA),3.90%,3.90%,0.70%
Return on Capital (ROIC),4.30%,4.30%,0.70%
Earnings Yield,3.10%,3.20%,0.29%
FCF Yield,-0.22%,-0.22%,-0.61%
Buyback Yield / Dilution,-63.48%,-63.48%,-
Total Shareholder Return,-63.48%,-63.48%,-
