Year,Current,2022,2021
Market Capitalization,245,296,289
Market Cap Growth,-,2.49%,-
Enterprise Value,245,296,288
PE Ratio,32.24,30.90,-189.66
PB Ratio,-25.91,-25.91,-15.63
P/FCF Ratio,-238.60,-238.60,-317.42
P/OCF Ratio,-238.60,-238.60,-317.42
EV/EBITDA Ratio,24.02,29.07,-189.00
EV/EBIT Ratio,24.02,29.07,-189.00
EV/FCF Ratio,-238.55,-238.55,-316.32
Current Ratio,0.45,0.45,4.86
Return on Equity (ROE),-79.70%,-79.70%,32.80%
Return on Assets (ROA),4.10%,4.10%,-2.50%
Return on Capital (ROIC),4.40%,4.40%,-2.60%
Earnings Yield,3.92%,3.24%,-0.53%
FCF Yield,-0.51%,-0.42%,-0.32%
Buyback Yield / Dilution,-200.00%,-200.00%,-
Total Shareholder Return,-200.00%,-200.00%,-
