Year,Current,2022,2021
Market Capitalization,87,347,337
Market Cap Growth,-,2.86%,-
Enterprise Value,87,347,337
PE Ratio,25.85,25.52,69.70
PB Ratio,-29.00,-29.00,-15.64
P/FCF Ratio,-443.63,-443.63,-278.23
P/OCF Ratio,-443.63,-443.63,-278.23
EV/EBITDA Ratio,6.43,25.58,69.67
EV/EBIT Ratio,6.43,25.58,69.67
EV/FCF Ratio,-444.55,-444.55,-278.11
Debt / Equity Ratio,-0.06,-0.06,0.00
Debt / EBITDA Ratio,0.06,0.06,0.02
Debt / FCF Ratio,-0.96,-0.96,-0.06
Current Ratio,0.08,0.08,0.48
Return on Equity (ROE),-108.70%,-108.70%,-65.70%
Return on Assets (ROA),4.90%,4.90%,1.80%
Return on Capital (ROIC),4.90%,4.90%,1.80%
Earnings Yield,15.69%,3.92%,1.43%
FCF Yield,-0.90%,-0.23%,-0.36%
Buyback Yield / Dilution,-23.30%,-23.30%,-
Total Shareholder Return,-23.30%,-23.30%,-
