Year,Current,2022,2021
Market Capitalization,69,123,228
Market Cap Growth,-,-45.97%,-
Enterprise Value,69,123,227
PE Ratio,26.62,18.13,130.35
PB Ratio,-13.68,-13.68,-15.62
P/FCF Ratio,-117.47,-117.47,-120.83
P/OCF Ratio,-117.47,-117.47,-120.83
EV/EBITDA Ratio,10.12,18.11,129.69
EV/EBIT Ratio,10.12,18.11,129.69
EV/FCF Ratio,-117.37,-117.37,-120.21
Debt / Equity Ratio,0.00,0.00,-0.01
Debt / EBITDA Ratio,0.00,0.00,0.06
Debt / FCF Ratio,-0.01,-0.01,-0.06
Current Ratio,0.14,0.14,4.17
Return on Equity (ROE),-85.50%,-85.50%,-27.90%
Return on Assets (ROA),6.60%,6.60%,1.20%
Return on Capital (ROIC),6.70%,6.70%,1.30%
Earnings Yield,9.86%,5.52%,0.77%
FCF Yield,-1.52%,-0.85%,-0.83%
Buyback Yield / Dilution,-10.12%,-10.12%,-
Total Shareholder Return,-10.12%,-10.12%,-
